date,state,parlimen,dun,sex,age,ethnicity,population
2021-01-01,Perlis,P.003 Arau,N.13 Guar Sanji,female,overall,overall,6.2
2021-01-01,Perlis,P.003 Arau,N.13 Guar Sanji,male,overall,overall,6.1
2022-01-01,Perlis,P.003 Arau,N.13 Guar Sanji,both,overall,overall,12.4
2022-01-01,Perlis,P.003 Arau,N.13 Guar Sanji,both,citizen,overall,12.3
2022-01-01,Perlis,P.003 Arau,N.13 Guar Sanji,both,noncitizen,overall,0.1
2022-01-01,Perlis,P.003 Arau,N.13 Guar Sanji,female,overall,overall,6.2
2022-01-01,Perlis,P.003 Arau,N.13 Guar Sanji,male,overall,overall,6.1
2023-01-01,Perlis,P.003 Arau,N.13 Guar Sanji,both,overall,overall,12.5
2023-01-01,Perlis,P.003 Arau,N.13 Guar Sanji,both,citizen,overall,12.3
2023-01-01,Perlis,P.003 Arau,N.13 Guar Sanji,both,noncitizen,overall,0.2
2023-01-01,Perlis,P.003 Arau,N.13 Guar Sanji,female,overall,overall,6.3
2023-01-01,Perlis,P.003 Arau,N.13 Guar Sanji,male,overall,overall,6.2
2024-01-01,Perlis,P.003 Arau,N.13 Guar Sanji,both,overall,overall,12.7
2024-01-01,Perlis,P.003 Arau,N.13 Guar Sanji,both,citizen,overall,12.5
2024-01-01,Perlis,P.003 Arau,N.13 Guar Sanji,both,noncitizen,overall,0.2
2024-01-01,Perlis,P.003 Arau,N.13 Guar Sanji,female,overall,overall,6.4
2024-01-01,Perlis,P.003 Arau,N.13 Guar Sanji,male,overall,overall,6.3
2020-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,both,overall,overall,14.7
2020-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,both,overall,citizen,14.6
2020-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,both,overall,noncitizen,0.1
2020-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,female,overall,overall,7.5
2020-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,male,overall,overall,7.2
2021-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,both,overall,overall,14.8
2021-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,both,citizen,overall,14.7
2021-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,both,noncitizen,overall,0.1
2021-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,female,overall,overall,7.5
2021-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,male,overall,overall,7.3
2022-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,both,overall,overall,14.9
2022-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,both,citizen,overall,14.8
2022-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,both,noncitizen,overall,0.1
2022-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,female,overall,overall,7.6
2022-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,male,overall,overall,7.3
2023-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,both,overall,overall,15.1
2023-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,both,citizen,overall,14.9
2023-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,both,noncitizen,overall,0.2
2023-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,female,overall,overall,7.7
2023-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,male,overall,overall,7.4
2024-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,both,overall,overall,15.3
2024-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,both,citizen,overall,15.1
2024-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,both,noncitizen,overall,0.2
2024-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,female,overall,overall,7.8
2024-01-01,Perlis,P.003 Arau,N.14 Simpang Empat,male,overall,overall,7.5
2020-01-01,Perlis,P.003 Arau,N.15 Sanglang,both,overall,overall,10.2
2020-01-01,Perlis,P.003 Arau,N.15 Sanglang,both,overall,citizen,10.2
2020-01-01,Perlis,P.003 Arau,N.15 Sanglang,both,overall,noncitizen,0.0
2020-01-01,Perlis,P.003 Arau,N.15 Sanglang,female,overall,overall,5.1
2020-01-01,Perlis,P.003 Arau,N.15 Sanglang,male,overall,overall,5.1
2021-01-01,Perlis,P.003 Arau,N.15 Sanglang,both,overall,overall,10.3
2021-01-01,Perlis,P.003 Arau,N.15 Sanglang,both,citizen,overall,10.3
2021-01-01,Perlis,P.003 Arau,N.15 Sanglang,both,noncitizen,overall,0.0
2021-01-01,Perlis,P.003 Arau,N.15 Sanglang,female,overall,overall,5.2
2021-01-01,Perlis,P.003 Arau,N.15 Sanglang,male,overall,overall,5.2
2022-01-01,Perlis,P.003 Arau,N.15 Sanglang,both,overall,overall,10.4
2022-01-01,Perlis,P.003 Arau,N.15 Sanglang,both,citizen,overall,10.3
2022-01-01,Perlis,P.003 Arau,N.15 Sanglang,both,noncitizen,overall,0.1
2022-01-01,Perlis,P.003 Arau,N.15 Sanglang,female,overall,overall,5.2
2022-01-01,Perlis,P.003 Arau,N.15 Sanglang,male,overall,overall,5.2
2023-01-01,Perlis,P.003 Arau,N.15 Sanglang,both,overall,overall,10.5
2023-01-01,Perlis,P.003 Arau,N.15 Sanglang,both,citizen,overall,10.5
2023-01-01,Perlis,P.003 Arau,N.15 Sanglang,both,noncitizen,overall,0.1
2023-01-01,Perlis,P.003 Arau,N.15 Sanglang,female,overall,overall,5.3
2023-01-01,Perlis,P.003 Arau,N.15 Sanglang,male,overall,overall,5.3
2024-01-01,Perlis,P.003 Arau,N.15 Sanglang,both,overall,overall,10.7
2024-01-01,Perlis,P.003 Arau,N.15 Sanglang,both,citizen,overall,10.6
2024-01-01,Perlis,P.003 Arau,N.15 Sanglang,both,noncitizen,overall,0.1
2024-01-01,Perlis,P.003 Arau,N.15 Sanglang,female,overall,overall,5.4
2024-01-01,Perlis,P.003 Arau,N.15 Sanglang,male,overall,overall,5.3
2020-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,both,overall,overall,44.6
2020-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,both,overall,citizen,42.1
2020-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,both,overall,noncitizen,2.4
2020-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,female,overall,overall,21.3
2020-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,male,overall,overall,23.3
2021-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,both,overall,overall,45.0
2021-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,both,citizen,overall,42.7
2021-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,both,noncitizen,overall,2.3
2021-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,female,overall,overall,21.5
2021-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,male,overall,overall,23.5
2022-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,both,overall,overall,45.2
2022-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,both,citizen,overall,42.9
2022-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,both,noncitizen,overall,2.3
2022-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,female,overall,overall,21.6
2022-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,male,overall,overall,23.6
2023-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,both,overall,overall,45.8
2023-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,both,citizen,overall,43.3
2023-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,both,noncitizen,overall,2.5
2023-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,female,overall,overall,21.9
2023-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,male,overall,overall,23.9
2024-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,both,overall,overall,46.3
2024-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,both,citizen,overall,43.5
2024-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,both,noncitizen,overall,2.8
2024-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,female,overall,overall,22.1
2024-01-01,Kedah,P.004 Langkawi,N.01 Ayer Hangat,male,overall,overall,24.3
2020-01-01,Kedah,P.004 Langkawi,N.02 Kuah,both,overall,overall,49.6
2020-01-01,Kedah,P.004 Langkawi,N.02 Kuah,both,overall,citizen,47.9
2020-01-01,Kedah,P.004 Langkawi,N.02 Kuah,both,overall,noncitizen,1.7
2020-01-01,Kedah,P.004 Langkawi,N.02 Kuah,female,overall,overall,24.2
2020-01-01,Kedah,P.004 Langkawi,N.02 Kuah,male,overall,overall,25.4
2021-01-01,Kedah,P.004 Langkawi,N.02 Kuah,both,overall,overall,50.1
2021-01-01,Kedah,P.004 Langkawi,N.02 Kuah,both,citizen,overall,48.5
2021-01-01,Kedah,P.004 Langkawi,N.02 Kuah,both,noncitizen,overall,1.6
2021-01-01,Kedah,P.004 Langkawi,N.02 Kuah,female,overall,overall,24.5
2021-01-01,Kedah,P.004 Langkawi,N.02 Kuah,male,overall,overall,25.6
2022-01-01,Kedah,P.004 Langkawi,N.02 Kuah,both,overall,overall,50.3
2022-01-01,Kedah,P.004 Langkawi,N.02 Kuah,both,citizen,overall,48.9
2022-01-01,Kedah,P.004 Langkawi,N.02 Kuah,both,noncitizen,overall,1.4
2022-01-01,Kedah,P.004 Langkawi,N.02 Kuah,female,overall,overall,24.6
2022-01-01,Kedah,P.004 Langkawi,N.02 Kuah,male,overall,overall,25.7
2023-01-01,Kedah,P.004 Langkawi,N.02 Kuah,both,overall,overall,50.9
2023-01-01,Kedah,P.004 Langkawi,N.02 Kuah,both,citizen,overall,49.1
2023-01-01,Kedah,P.004 Langkawi,N.02 Kuah,both,noncitizen,overall,1.8
2023-01-01,Kedah,P.004 Langkawi,N.02 Kuah,female,overall,overall,24.9
2023-01-01,Kedah,P.004 Langkawi,N.02 Kuah,male,overall,overall,26.1
2024-01-01,Kedah,P.004 Langkawi,N.02 Kuah,both,overall,overall,51.6
2024-01-01,Kedah,P.004 Langkawi,N.02 Kuah,both,citizen,overall,49.5
2024-01-01,Kedah,P.004 Langkawi,N.02 Kuah,both,noncitizen,overall,2.0
2024-01-01,Kedah,P.004 Langkawi,N.02 Kuah,female,overall,overall,25.1
2024-01-01,Kedah,P.004 Langkawi,N.02 Kuah,male,overall,overall,26.5
2020-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,both,overall,overall,32.1
2020-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,both,overall,citizen,31.6
2020-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,both,overall,noncitizen,0.4
2020-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,female,overall,overall,16.2
2020-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,male,overall,overall,15.9
2021-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,both,overall,overall,32.4
2021-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,both,citizen,overall,32.0
2021-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,both,noncitizen,overall,0.4
2021-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,female,overall,overall,16.4
2021-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,male,overall,overall,16.0
2022-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,both,overall,overall,32.5
2022-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,both,citizen,overall,32.2
2022-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,both,noncitizen,overall,0.3
2022-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,female,overall,overall,16.5
2022-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,male,overall,overall,16.1
2023-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,both,overall,overall,32.9
2023-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,both,citizen,overall,32.5
2023-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,both,noncitizen,overall,0.5
2023-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,female,overall,overall,16.6
2023-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,male,overall,overall,16.3
2024-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,both,overall,overall,33.3
2024-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,both,citizen,overall,32.8
2024-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,both,noncitizen,overall,0.5
2024-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,female,overall,overall,16.8
2024-01-01,Kedah,P.005 Jerlun,N.03 Kota Siputeh,male,overall,overall,16.5
2020-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,both,overall,overall,34.0
2020-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,both,overall,citizen,33.8
2020-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,both,overall,noncitizen,0.2
2020-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,female,overall,overall,17.1
2020-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,male,overall,overall,16.9
2021-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,both,overall,overall,34.4
2021-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,both,citizen,overall,34.1
2021-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,both,noncitizen,overall,0.2
2021-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,female,overall,overall,17.3
2021-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,male,overall,overall,17.0
2022-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,both,overall,overall,34.5
2022-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,both,citizen,overall,34.4
2022-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,both,noncitizen,overall,0.2
2022-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,female,overall,overall,17.4
2022-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,male,overall,overall,17.1
2023-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,both,overall,overall,35.0
2023-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,both,citizen,overall,34.7
2023-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,both,noncitizen,overall,0.3
2023-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,female,overall,overall,17.6
2023-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,male,overall,overall,17.4
2024-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,both,overall,overall,35.4
2024-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,both,citizen,overall,35.1
2024-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,both,noncitizen,overall,0.3
2024-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,female,overall,overall,17.8
2024-01-01,Kedah,P.005 Jerlun,N.04 Ayer Hitam,male,overall,overall,17.6
2020-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,both,overall,overall,76.6
2020-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,both,overall,citizen,72.6
2020-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,both,overall,noncitizen,4.0
2020-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,female,overall,overall,39.6
2020-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,male,overall,overall,36.9
2021-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,both,overall,overall,77.3
2021-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,both,citizen,overall,73.5
2021-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,both,noncitizen,overall,3.8
2021-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,female,overall,overall,40.1
2021-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,male,overall,overall,37.2
2022-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,both,overall,overall,77.7
2022-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,both,citizen,overall,73.9
2022-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,both,noncitizen,overall,3.8
2022-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,female,overall,overall,40.3
2022-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,male,overall,overall,37.4
2023-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,both,overall,overall,78.7
2023-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,both,citizen,overall,74.4
2023-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,both,noncitizen,overall,4.2
2023-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,female,overall,overall,40.7
2023-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,male,overall,overall,37.9
2024-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,both,overall,overall,79.7
2024-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,both,citizen,overall,74.8
2024-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,both,noncitizen,overall,4.8
2024-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,female,overall,overall,41.2
2024-01-01,Kedah,P.006 Kubang Pasu,N.05 Bukit Kayu Hitam,male,overall,overall,38.5
2020-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,both,overall,overall,94.8
2020-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,both,overall,citizen,92.6
2020-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,both,overall,noncitizen,2.2
2020-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,female,overall,overall,47.3
2020-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,male,overall,overall,47.5
2021-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,both,overall,overall,95.7
2021-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,both,citizen,overall,93.6
2021-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,both,noncitizen,overall,2.1
2021-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,female,overall,overall,47.9
2021-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,male,overall,overall,47.8
2022-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,both,overall,overall,96.2
2022-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,both,citizen,overall,94.1
2022-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,both,noncitizen,overall,2.1
2022-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,female,overall,overall,48.1
2022-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,male,overall,overall,48.1
2023-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,both,overall,overall,97.4
2023-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,both,citizen,overall,95.1
2023-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,both,noncitizen,overall,2.3
2023-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,female,overall,overall,48.6
2023-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,male,overall,overall,48.7
2024-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,both,overall,overall,98.6
2024-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,both,citizen,overall,95.9
2024-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,both,noncitizen,overall,2.7
2024-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,female,overall,overall,49.2
2024-01-01,Kedah,P.006 Kubang Pasu,N.06 Jitra,male,overall,overall,49.4
2020-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,both,overall,overall,34.4
2020-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,both,overall,citizen,33.2
2020-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,both,overall,noncitizen,1.3
2020-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,female,overall,overall,16.7
2020-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,male,overall,overall,17.8
2021-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,both,overall,overall,34.8
2021-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,both,citizen,overall,33.5
2021-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,both,noncitizen,overall,1.2
2021-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,female,overall,overall,16.9
2021-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,male,overall,overall,17.9
2022-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,both,overall,overall,34.9
2022-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,both,citizen,overall,33.8
2022-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,both,noncitizen,overall,1.1
2022-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,female,overall,overall,17.0
2022-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,male,overall,overall,18.0
2023-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,both,overall,overall,35.4
2023-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,both,citizen,overall,34.1
2023-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,both,noncitizen,overall,1.3
2023-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,female,overall,overall,17.1
2023-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,male,overall,overall,18.2
2024-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,both,overall,overall,35.8
2024-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,both,citizen,overall,34.4
2024-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,both,noncitizen,overall,1.4
2024-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,female,overall,overall,17.3
2024-01-01,Kedah,P.007 Padang Terap,N.07 Kuala Nerang,male,overall,overall,18.5
2020-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,both,overall,overall,31.6
2020-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,both,overall,citizen,29.5
2020-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,both,overall,noncitizen,2.0
2020-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,female,overall,overall,15.0
2020-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,male,overall,overall,16.6
2021-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,both,overall,overall,31.9
2021-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,both,citizen,overall,29.9
2021-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,both,noncitizen,overall,1.9
2021-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,female,overall,overall,15.1
2021-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,male,overall,overall,16.7
2022-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,both,overall,overall,32.0
2022-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,both,citizen,overall,30.1
2022-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,both,noncitizen,overall,1.9
2022-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,female,overall,overall,15.2
2022-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,male,overall,overall,16.8
2023-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,both,overall,overall,32.4
2023-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,both,citizen,overall,30.2
2023-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,both,noncitizen,overall,2.2
2023-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,female,overall,overall,15.4
2023-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,male,overall,overall,17.0
2024-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,both,overall,overall,32.8
2024-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,both,citizen,overall,30.5
2024-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,both,noncitizen,overall,2.3
2024-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,female,overall,overall,15.5
2024-01-01,Kedah,P.007 Padang Terap,N.08 Pedu,male,overall,overall,17.3
2020-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,both,overall,overall,47.6
2020-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,both,overall,citizen,45.6
2020-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,both,overall,noncitizen,2.0
2020-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,female,overall,overall,21.4
2020-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,male,overall,overall,26.2
2021-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,both,overall,overall,48.0
2021-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,both,citizen,overall,46.2
2021-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,both,noncitizen,overall,1.9
2021-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,female,overall,overall,21.6
2021-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,male,overall,overall,26.4
2022-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,both,overall,overall,48.3
2022-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,both,citizen,overall,46.4
2022-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,both,noncitizen,overall,1.8
2022-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,female,overall,overall,21.8
2022-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,male,overall,overall,26.5
2023-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,both,overall,overall,48.9
2023-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,both,citizen,overall,46.8
2023-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,both,noncitizen,overall,2.0
2023-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,female,overall,overall,22.0
2023-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,male,overall,overall,26.9
2024-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,both,overall,overall,49.5
2024-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,both,citizen,overall,47.1
2024-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,both,noncitizen,overall,2.4
2024-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,female,overall,overall,22.2
2024-01-01,Kedah,P.008 Pokok Sena,N.09 Bukit Lada,male,overall,overall,27.3
2020-01-01,Kedah,P.008 Pokok Sena,N.10 Bukit Pinang,both,overall,overall,41.4
2020-01-01,Kedah,P.008 Pokok Sena,N.10 Bukit Pinang,both,overall,citizen,39.9
2020-01-01,Kedah,P.008 Pokok Sena,N.10 Bukit Pinang,both,overall,noncitizen,1.5
2020-01-01,Kedah,P.008 Pokok Sena,N.10 Bukit Pinang,female,overall,overall,21.1
