date,state,parlimen,sex,age,ethnicity,population
2022-01-01,Johor,P.140 Segamat,female,overall,overall,37.1
2022-01-01,Johor,P.140 Segamat,male,overall,overall,39.3
2023-01-01,Johor,P.140 Segamat,both,citizen,overall,72.8
2023-01-01,Johor,P.140 Segamat,both,noncitizen,overall,5.1
2023-01-01,Johor,P.140 Segamat,both,overall,overall,77.8
2023-01-01,Johor,P.140 Segamat,female,overall,overall,37.6
2023-01-01,Johor,P.140 Segamat,male,overall,overall,40.4
2024-01-01,Johor,P.140 Segamat,both,citizen,overall,73.0
2024-01-01,Johor,P.140 Segamat,both,noncitizen,overall,6.2
2024-01-01,Johor,P.140 Segamat,both,overall,overall,79.3
2024-01-01,Johor,P.140 Segamat,female,overall,overall,37.9
2024-01-01,Johor,P.140 Segamat,male,overall,overall,41.3
2020-01-01,Johor,P.141 Sekijang,both,overall,overall,79.3
2020-01-01,Johor,P.141 Sekijang,both,overall,citizen,75.9
2020-01-01,Johor,P.141 Sekijang,both,overall,noncitizen,3.5
2020-01-01,Johor,P.141 Sekijang,female,overall,overall,38.2
2020-01-01,Johor,P.141 Sekijang,male,overall,overall,41.1
2021-01-01,Johor,P.141 Sekijang,both,citizen,overall,76.3
2021-01-01,Johor,P.141 Sekijang,both,noncitizen,overall,3.2
2021-01-01,Johor,P.141 Sekijang,both,overall,overall,79.6
2021-01-01,Johor,P.141 Sekijang,female,overall,overall,38.5
2021-01-01,Johor,P.141 Sekijang,male,overall,overall,41.0
2022-01-01,Johor,P.141 Sekijang,both,citizen,overall,76.6
2022-01-01,Johor,P.141 Sekijang,both,noncitizen,overall,3.1
2022-01-01,Johor,P.141 Sekijang,both,overall,overall,79.8
2022-01-01,Johor,P.141 Sekijang,female,overall,overall,38.7
2022-01-01,Johor,P.141 Sekijang,male,overall,overall,41.0
2023-01-01,Johor,P.141 Sekijang,both,citizen,overall,77.6
2023-01-01,Johor,P.141 Sekijang,both,noncitizen,overall,3.6
2023-01-01,Johor,P.141 Sekijang,both,overall,overall,81.3
2023-01-01,Johor,P.141 Sekijang,female,overall,overall,39.2
2023-01-01,Johor,P.141 Sekijang,male,overall,overall,42.1
2024-01-01,Johor,P.141 Sekijang,both,citizen,overall,78.6
2024-01-01,Johor,P.141 Sekijang,both,noncitizen,overall,4.2
2024-01-01,Johor,P.141 Sekijang,both,overall,overall,82.8
2024-01-01,Johor,P.141 Sekijang,female,overall,overall,39.6
2024-01-01,Johor,P.141 Sekijang,male,overall,overall,43.1
2020-01-01,Johor,P.142 Labis,both,overall,overall,42.4
2020-01-01,Johor,P.142 Labis,both,overall,citizen,39.0
2020-01-01,Johor,P.142 Labis,both,overall,noncitizen,3.4
2020-01-01,Johor,P.142 Labis,female,overall,overall,19.7
2020-01-01,Johor,P.142 Labis,male,overall,overall,22.7
2021-01-01,Johor,P.142 Labis,both,citizen,overall,39.3
2021-01-01,Johor,P.142 Labis,both,noncitizen,overall,3.2
2021-01-01,Johor,P.142 Labis,both,overall,overall,42.5
2021-01-01,Johor,P.142 Labis,female,overall,overall,19.8
2021-01-01,Johor,P.142 Labis,male,overall,overall,22.7
2022-01-01,Johor,P.142 Labis,both,citizen,overall,39.5
2022-01-01,Johor,P.142 Labis,both,noncitizen,overall,3.0
2022-01-01,Johor,P.142 Labis,both,overall,overall,42.6
2022-01-01,Johor,P.142 Labis,female,overall,overall,19.9
2022-01-01,Johor,P.142 Labis,male,overall,overall,22.7
2023-01-01,Johor,P.142 Labis,both,citizen,overall,39.8
2023-01-01,Johor,P.142 Labis,both,noncitizen,overall,3.6
2023-01-01,Johor,P.142 Labis,both,overall,overall,43.5
2023-01-01,Johor,P.142 Labis,female,overall,overall,20.2
2023-01-01,Johor,P.142 Labis,male,overall,overall,23.2
2024-01-01,Johor,P.142 Labis,both,citizen,overall,40.2
2024-01-01,Johor,P.142 Labis,both,noncitizen,overall,4.1
2024-01-01,Johor,P.142 Labis,both,overall,overall,44.3
2024-01-01,Johor,P.142 Labis,female,overall,overall,20.4
2024-01-01,Johor,P.142 Labis,male,overall,overall,23.8
2020-01-01,Johor,P.143 Pagoh,both,overall,overall,95.2
2020-01-01,Johor,P.143 Pagoh,both,overall,citizen,83.7
2020-01-01,Johor,P.143 Pagoh,both,overall,noncitizen,11.5
2020-01-01,Johor,P.143 Pagoh,female,overall,overall,41.9
2020-01-01,Johor,P.143 Pagoh,male,overall,overall,53.3
2021-01-01,Johor,P.143 Pagoh,both,citizen,overall,84.7
2021-01-01,Johor,P.143 Pagoh,both,noncitizen,overall,10.8
2021-01-01,Johor,P.143 Pagoh,both,overall,overall,95.5
2021-01-01,Johor,P.143 Pagoh,female,overall,overall,42.2
2021-01-01,Johor,P.143 Pagoh,male,overall,overall,53.2
2022-01-01,Johor,P.143 Pagoh,both,citizen,overall,85.2
2022-01-01,Johor,P.143 Pagoh,both,noncitizen,overall,10.4
2022-01-01,Johor,P.143 Pagoh,both,overall,overall,95.6
2022-01-01,Johor,P.143 Pagoh,female,overall,overall,42.4
2022-01-01,Johor,P.143 Pagoh,male,overall,overall,53.2
2023-01-01,Johor,P.143 Pagoh,both,citizen,overall,85.3
2023-01-01,Johor,P.143 Pagoh,both,noncitizen,overall,12.2
2023-01-01,Johor,P.143 Pagoh,both,overall,overall,97.5
2023-01-01,Johor,P.143 Pagoh,female,overall,overall,42.9
2023-01-01,Johor,P.143 Pagoh,male,overall,overall,54.6
2024-01-01,Johor,P.143 Pagoh,both,citizen,overall,85.9
2024-01-01,Johor,P.143 Pagoh,both,noncitizen,overall,13.5
2024-01-01,Johor,P.143 Pagoh,both,overall,overall,99.4
2024-01-01,Johor,P.143 Pagoh,female,overall,overall,43.4
2024-01-01,Johor,P.143 Pagoh,male,overall,overall,55.9
2020-01-01,Johor,P.144 Ledang,both,overall,overall,147.6
2020-01-01,Johor,P.144 Ledang,both,overall,citizen,141.2
2020-01-01,Johor,P.144 Ledang,both,overall,noncitizen,6.4
2020-01-01,Johor,P.144 Ledang,female,overall,overall,71.3
2020-01-01,Johor,P.144 Ledang,male,overall,overall,76.3
2021-01-01,Johor,P.144 Ledang,both,citizen,overall,142.0
2021-01-01,Johor,P.144 Ledang,both,noncitizen,overall,5.9
2021-01-01,Johor,P.144 Ledang,both,overall,overall,147.9
2021-01-01,Johor,P.144 Ledang,female,overall,overall,71.8
2021-01-01,Johor,P.144 Ledang,male,overall,overall,76.2
2022-01-01,Johor,P.144 Ledang,both,citizen,overall,142.6
2022-01-01,Johor,P.144 Ledang,both,noncitizen,overall,5.7
2022-01-01,Johor,P.144 Ledang,both,overall,overall,148.2
2022-01-01,Johor,P.144 Ledang,female,overall,overall,72.1
2022-01-01,Johor,P.144 Ledang,male,overall,overall,76.2
2023-01-01,Johor,P.144 Ledang,both,citizen,overall,144.5
2023-01-01,Johor,P.144 Ledang,both,noncitizen,overall,6.7
2023-01-01,Johor,P.144 Ledang,both,overall,overall,151.2
2023-01-01,Johor,P.144 Ledang,female,overall,overall,73.1
2023-01-01,Johor,P.144 Ledang,male,overall,overall,78.1
2024-01-01,Johor,P.144 Ledang,both,citizen,overall,146.3
2024-01-01,Johor,P.144 Ledang,both,noncitizen,overall,7.7
2024-01-01,Johor,P.144 Ledang,both,overall,overall,154.1
2024-01-01,Johor,P.144 Ledang,female,overall,overall,73.9
2024-01-01,Johor,P.144 Ledang,male,overall,overall,80.0
2020-01-01,Johor,P.145 Bakri,both,overall,overall,135.2
2020-01-01,Johor,P.145 Bakri,both,overall,citizen,118.9
2020-01-01,Johor,P.145 Bakri,both,overall,noncitizen,16.3
2020-01-01,Johor,P.145 Bakri,female,overall,overall,59.7
2020-01-01,Johor,P.145 Bakri,male,overall,overall,75.4
2021-01-01,Johor,P.145 Bakri,both,citizen,overall,120.2
2021-01-01,Johor,P.145 Bakri,both,noncitizen,overall,15.3
2021-01-01,Johor,P.145 Bakri,both,overall,overall,135.5
2021-01-01,Johor,P.145 Bakri,female,overall,overall,60.2
2021-01-01,Johor,P.145 Bakri,male,overall,overall,75.3
2022-01-01,Johor,P.145 Bakri,both,citizen,overall,121.0
2022-01-01,Johor,P.145 Bakri,both,noncitizen,overall,14.9
2022-01-01,Johor,P.145 Bakri,both,overall,overall,135.9
2022-01-01,Johor,P.145 Bakri,female,overall,overall,60.5
2022-01-01,Johor,P.145 Bakri,male,overall,overall,75.3
2023-01-01,Johor,P.145 Bakri,both,citizen,overall,121.1
2023-01-01,Johor,P.145 Bakri,both,noncitizen,overall,17.2
2023-01-01,Johor,P.145 Bakri,both,overall,overall,138.5
2023-01-01,Johor,P.145 Bakri,female,overall,overall,61.3
2023-01-01,Johor,P.145 Bakri,male,overall,overall,77.2
2024-01-01,Johor,P.145 Bakri,both,citizen,overall,121.4
2024-01-01,Johor,P.145 Bakri,both,noncitizen,overall,19.7
2024-01-01,Johor,P.145 Bakri,both,overall,overall,141.1
2024-01-01,Johor,P.145 Bakri,female,overall,overall,62.0
2024-01-01,Johor,P.145 Bakri,male,overall,overall,79.2
2020-01-01,Johor,P.146 Muar,both,overall,overall,100.3
2020-01-01,Johor,P.146 Muar,both,overall,citizen,92.6
2020-01-01,Johor,P.146 Muar,both,overall,noncitizen,7.7
2020-01-01,Johor,P.146 Muar,female,overall,overall,46.8
2020-01-01,Johor,P.146 Muar,male,overall,overall,53.5
2021-01-01,Johor,P.146 Muar,both,citizen,overall,93.3
2021-01-01,Johor,P.146 Muar,both,noncitizen,overall,7.2
2021-01-01,Johor,P.146 Muar,both,overall,overall,100.5
2021-01-01,Johor,P.146 Muar,female,overall,overall,47.1
2021-01-01,Johor,P.146 Muar,male,overall,overall,53.4
2022-01-01,Johor,P.146 Muar,both,citizen,overall,93.8
2022-01-01,Johor,P.146 Muar,both,noncitizen,overall,6.9
2022-01-01,Johor,P.146 Muar,both,overall,overall,100.7
2022-01-01,Johor,P.146 Muar,female,overall,overall,47.4
2022-01-01,Johor,P.146 Muar,male,overall,overall,53.3
2023-01-01,Johor,P.146 Muar,both,citizen,overall,94.6
2023-01-01,Johor,P.146 Muar,both,noncitizen,overall,8.1
2023-01-01,Johor,P.146 Muar,both,overall,overall,102.7
2023-01-01,Johor,P.146 Muar,female,overall,overall,48.0
2023-01-01,Johor,P.146 Muar,male,overall,overall,54.7
2024-01-01,Johor,P.146 Muar,both,citizen,overall,95.5
2024-01-01,Johor,P.146 Muar,both,noncitizen,overall,9.2
2024-01-01,Johor,P.146 Muar,both,overall,overall,104.7
2024-01-01,Johor,P.146 Muar,female,overall,overall,48.5
2024-01-01,Johor,P.146 Muar,male,overall,overall,56.0
2020-01-01,Johor,P.147 Parit Sulong,both,overall,overall,82.4
2020-01-01,Johor,P.147 Parit Sulong,both,overall,citizen,79.2
2020-01-01,Johor,P.147 Parit Sulong,both,overall,noncitizen,3.2
2020-01-01,Johor,P.147 Parit Sulong,female,overall,overall,39.4
2020-01-01,Johor,P.147 Parit Sulong,male,overall,overall,43.0
2021-01-01,Johor,P.147 Parit Sulong,both,citizen,overall,79.7
2021-01-01,Johor,P.147 Parit Sulong,both,noncitizen,overall,2.9
2021-01-01,Johor,P.147 Parit Sulong,both,overall,overall,82.6
2021-01-01,Johor,P.147 Parit Sulong,female,overall,overall,39.7
2021-01-01,Johor,P.147 Parit Sulong,male,overall,overall,43.0
2022-01-01,Johor,P.147 Parit Sulong,both,citizen,overall,80.1
2022-01-01,Johor,P.147 Parit Sulong,both,noncitizen,overall,2.7
2022-01-01,Johor,P.147 Parit Sulong,both,overall,overall,82.8
2022-01-01,Johor,P.147 Parit Sulong,female,overall,overall,39.8
2022-01-01,Johor,P.147 Parit Sulong,male,overall,overall,43.0
2023-01-01,Johor,P.147 Parit Sulong,both,citizen,overall,81.0
2023-01-01,Johor,P.147 Parit Sulong,both,noncitizen,overall,3.4
2023-01-01,Johor,P.147 Parit Sulong,both,overall,overall,84.4
2023-01-01,Johor,P.147 Parit Sulong,female,overall,overall,40.4
2023-01-01,Johor,P.147 Parit Sulong,male,overall,overall,44.1
2024-01-01,Johor,P.147 Parit Sulong,both,citizen,overall,82.3
2024-01-01,Johor,P.147 Parit Sulong,both,noncitizen,overall,3.8
2024-01-01,Johor,P.147 Parit Sulong,both,overall,overall,86.0
2024-01-01,Johor,P.147 Parit Sulong,female,overall,overall,40.9
2024-01-01,Johor,P.147 Parit Sulong,male,overall,overall,45.1
2020-01-01,Johor,P.148 Ayer Hitam,both,overall,overall,71.8
2020-01-01,Johor,P.148 Ayer Hitam,both,overall,citizen,69.1
2020-01-01,Johor,P.148 Ayer Hitam,both,overall,noncitizen,2.7
2020-01-01,Johor,P.148 Ayer Hitam,female,overall,overall,33.9
2020-01-01,Johor,P.148 Ayer Hitam,male,overall,overall,37.8
2021-01-01,Johor,P.148 Ayer Hitam,both,citizen,overall,69.5
2021-01-01,Johor,P.148 Ayer Hitam,both,noncitizen,overall,2.5
2021-01-01,Johor,P.148 Ayer Hitam,both,overall,overall,72.0
2021-01-01,Johor,P.148 Ayer Hitam,female,overall,overall,34.2
2021-01-01,Johor,P.148 Ayer Hitam,male,overall,overall,37.8
2022-01-01,Johor,P.148 Ayer Hitam,both,citizen,overall,69.8
2022-01-01,Johor,P.148 Ayer Hitam,both,noncitizen,overall,2.3
2022-01-01,Johor,P.148 Ayer Hitam,both,overall,overall,72.1
2022-01-01,Johor,P.148 Ayer Hitam,female,overall,overall,34.4
2022-01-01,Johor,P.148 Ayer Hitam,male,overall,overall,37.8
2023-01-01,Johor,P.148 Ayer Hitam,both,citizen,overall,70.6
2023-01-01,Johor,P.148 Ayer Hitam,both,noncitizen,overall,2.9
2023-01-01,Johor,P.148 Ayer Hitam,both,overall,overall,73.5
2023-01-01,Johor,P.148 Ayer Hitam,female,overall,overall,34.8
2023-01-01,Johor,P.148 Ayer Hitam,male,overall,overall,38.7
2024-01-01,Johor,P.148 Ayer Hitam,both,citizen,overall,71.7
2024-01-01,Johor,P.148 Ayer Hitam,both,noncitizen,overall,3.3
2024-01-01,Johor,P.148 Ayer Hitam,both,overall,overall,74.9
2024-01-01,Johor,P.148 Ayer Hitam,female,overall,overall,35.3
2024-01-01,Johor,P.148 Ayer Hitam,male,overall,overall,39.6
2020-01-01,Johor,P.149 Sri Gading,both,overall,overall,175.2
2020-01-01,Johor,P.149 Sri Gading,both,overall,citizen,157.5
2020-01-01,Johor,P.149 Sri Gading,both,overall,noncitizen,17.7
2020-01-01,Johor,P.149 Sri Gading,female,overall,overall,80.6
2020-01-01,Johor,P.149 Sri Gading,male,overall,overall,94.6
2021-01-01,Johor,P.149 Sri Gading,both,citizen,overall,159.1
2021-01-01,Johor,P.149 Sri Gading,both,noncitizen,overall,16.5
2021-01-01,Johor,P.149 Sri Gading,both,overall,overall,175.6
2021-01-01,Johor,P.149 Sri Gading,female,overall,overall,81.2
2021-01-01,Johor,P.149 Sri Gading,male,overall,overall,94.5
2022-01-01,Johor,P.149 Sri Gading,both,citizen,overall,160.0
2022-01-01,Johor,P.149 Sri Gading,both,noncitizen,overall,16.0
2022-01-01,Johor,P.149 Sri Gading,both,overall,overall,175.9
2022-01-01,Johor,P.149 Sri Gading,female,overall,overall,81.5
2022-01-01,Johor,P.149 Sri Gading,male,overall,overall,94.5
2023-01-01,Johor,P.149 Sri Gading,both,citizen,overall,160.7
2023-01-01,Johor,P.149 Sri Gading,both,noncitizen,overall,18.7
2023-01-01,Johor,P.149 Sri Gading,both,overall,overall,179.4
2023-01-01,Johor,P.149 Sri Gading,female,overall,overall,82.6
2023-01-01,Johor,P.149 Sri Gading,male,overall,overall,96.8
2024-01-01,Johor,P.149 Sri Gading,both,citizen,overall,161.9
2024-01-01,Johor,P.149 Sri Gading,both,noncitizen,overall,20.9
2024-01-01,Johor,P.149 Sri Gading,both,overall,overall,182.8
2024-01-01,Johor,P.149 Sri Gading,female,overall,overall,83.6
2024-01-01,Johor,P.149 Sri Gading,male,overall,overall,99.2
2020-01-01,Johor,P.150 Batu Pahat,both,overall,overall,166.0
2020-01-01,Johor,P.150 Batu Pahat,both,overall,citizen,159.3
2020-01-01,Johor,P.150 Batu Pahat,both,overall,noncitizen,6.7
2020-01-01,Johor,P.150 Batu Pahat,female,overall,overall,79.8
2020-01-01,Johor,P.150 Batu Pahat,male,overall,overall,86.2
2021-01-01,Johor,P.150 Batu Pahat,both,citizen,overall,160.2
2021-01-01,Johor,P.150 Batu Pahat,both,noncitizen,overall,6.2
2021-01-01,Johor,P.150 Batu Pahat,both,overall,overall,166.5
2021-01-01,Johor,P.150 Batu Pahat,female,overall,overall,80.3
2021-01-01,Johor,P.150 Batu Pahat,male,overall,overall,86.2
2022-01-01,Johor,P.150 Batu Pahat,both,citizen,overall,161.2
2022-01-01,Johor,P.150 Batu Pahat,both,noncitizen,overall,5.6
2022-01-01,Johor,P.150 Batu Pahat,both,overall,overall,166.8
2022-01-01,Johor,P.150 Batu Pahat,female,overall,overall,80.7
2022-01-01,Johor,P.150 Batu Pahat,male,overall,overall,86.0
2023-01-01,Johor,P.150 Batu Pahat,both,citizen,overall,162.9
2023-01-01,Johor,P.150 Batu Pahat,both,noncitizen,overall,7.0
2023-01-01,Johor,P.150 Batu Pahat,both,overall,overall,170.1
2023-01-01,Johor,P.150 Batu Pahat,female,overall,overall,81.8
2023-01-01,Johor,P.150 Batu Pahat,male,overall,overall,88.3
2024-01-01,Johor,P.150 Batu Pahat,both,citizen,overall,165.1
2024-01-01,Johor,P.150 Batu Pahat,both,noncitizen,overall,8.2
2024-01-01,Johor,P.150 Batu Pahat,both,overall,overall,173.2
2024-01-01,Johor,P.150 Batu Pahat,female,overall,overall,82.8
2024-01-01,Johor,P.150 Batu Pahat,male,overall,overall,90.4
2020-01-01,Johor,P.151 Simpang Renggam,both,overall,overall,76.3
2020-01-01,Johor,P.151 Simpang Renggam,both,overall,citizen,65.9
2020-01-01,Johor,P.151 Simpang Renggam,both,overall,noncitizen,10.4
2020-01-01,Johor,P.151 Simpang Renggam,female,overall,overall,33.2
2020-01-01,Johor,P.151 Simpang Renggam,male,overall,overall,43.0
2021-01-01,Johor,P.151 Simpang Renggam,both,citizen,overall,66.8
2021-01-01,Johor,P.151 Simpang Renggam,both,noncitizen,overall,9.7
2021-01-01,Johor,P.151 Simpang Renggam,both,overall,overall,76.5
2021-01-01,Johor,P.151 Simpang Renggam,female,overall,overall,33.5
2021-01-01,Johor,P.151 Simpang Renggam,male,overall,overall,43.0
2022-01-01,Johor,P.151 Simpang Renggam,both,citizen,overall,67.3
2022-01-01,Johor,P.151 Simpang Renggam,both,noncitizen,overall,9.4
2022-01-01,Johor,P.151 Simpang Renggam,both,overall,overall,76.6
2022-01-01,Johor,P.151 Simpang Renggam,female,overall,overall,33.6
2022-01-01,Johor,P.151 Simpang Renggam,male,overall,overall,43.0
2023-01-01,Johor,P.151 Simpang Renggam,both,citizen,overall,67.2
2023-01-01,Johor,P.151 Simpang Renggam,both,noncitizen,overall,11.0
2023-01-01,Johor,P.151 Simpang Renggam,both,overall,overall,78.1
2023-01-01,Johor,P.151 Simpang Renggam,female,overall,overall,34.1
2023-01-01,Johor,P.151 Simpang Renggam,male,overall,overall,44.1
2024-01-01,Johor,P.151 Simpang Renggam,both,citizen,overall,67.2
2024-01-01,Johor,P.151 Simpang Renggam,both,noncitizen,overall,12.4
2024-01-01,Johor,P.151 Simpang Renggam,both,overall,overall,79.6
2024-01-01,Johor,P.151 Simpang Renggam,female,overall,overall,34.5
2024-01-01,Johor,P.151 Simpang Renggam,male,overall,overall,45.1
2020-01-01,Johor,P.152 Kluang,both,overall,overall,183.9
2020-01-01,Johor,P.152 Kluang,both,overall,citizen,169.4
2020-01-01,Johor,P.152 Kluang,both,overall,noncitizen,14.5
2020-01-01,Johor,P.152 Kluang,female,overall,overall,85.0
2020-01-01,Johor,P.152 Kluang,male,overall,overall,98.8
2021-01-01,Johor,P.152 Kluang,both,citizen,overall,170.8
2021-01-01,Johor,P.152 Kluang,both,noncitizen,overall,13.5
2021-01-01,Johor,P.152 Kluang,both,overall,overall,184.3
2021-01-01,Johor,P.152 Kluang,female,overall,overall,85.6
2021-01-01,Johor,P.152 Kluang,male,overall,overall,98.7
2022-01-01,Johor,P.152 Kluang,both,citizen,overall,171.7
2022-01-01,Johor,P.152 Kluang,both,noncitizen,overall,13.0
2022-01-01,Johor,P.152 Kluang,both,overall,overall,184.7
2022-01-01,Johor,P.152 Kluang,female,overall,overall,86.1
2022-01-01,Johor,P.152 Kluang,male,overall,overall,98.7
2023-01-01,Johor,P.152 Kluang,both,citizen,overall,173.1
2023-01-01,Johor,P.152 Kluang,both,noncitizen,overall,15.3
2023-01-01,Johor,P.152 Kluang,both,overall,overall,188.3
2023-01-01,Johor,P.152 Kluang,female,overall,overall,87.2
2023-01-01,Johor,P.152 Kluang,male,overall,overall,101.2
2024-01-01,Johor,P.152 Kluang,both,citizen,overall,174.0
2024-01-01,Johor,P.152 Kluang,both,noncitizen,overall,17.8
2024-01-01,Johor,P.152 Kluang,both,overall,overall,191.9
2024-01-01,Johor,P.152 Kluang,female,overall,overall,88.2
2024-01-01,Johor,P.152 Kluang,male,overall,overall,103.7
2020-01-01,Johor,P.153 Sembrong,both,overall,overall,63.6
2020-01-01,Johor,P.153 Sembrong,both,overall,citizen,54.7
2020-01-01,Johor,P.153 Sembrong,both,overall,noncitizen,9.0
2020-01-01,Johor,P.153 Sembrong,female,overall,overall,26.2
2020-01-01,Johor,P.153 Sembrong,male,overall,overall,37.5
2021-01-01,Johor,P.153 Sembrong,both,citizen,overall,55.3
2021-01-01,Johor,P.153 Sembrong,both,noncitizen,overall,8.4
2021-01-01,Johor,P.153 Sembrong,both,overall,overall,63.8
2021-01-01,Johor,P.153 Sembrong,female,overall,overall,26.4
2021-01-01,Johor,P.153 Sembrong,male,overall,overall,37.4
2022-01-01,Johor,P.153 Sembrong,both,citizen,overall,55.7
2022-01-01,Johor,P.153 Sembrong,both,noncitizen,overall,8.2
2022-01-01,Johor,P.153 Sembrong,both,overall,overall,64.0
2022-01-01,Johor,P.153 Sembrong,female,overall,overall,26.5
2022-01-01,Johor,P.153 Sembrong,male,overall,overall,37.4
2023-01-01,Johor,P.153 Sembrong,both,citizen,overall,55.7
2023-01-01,Johor,P.153 Sembrong,both,noncitizen,overall,9.5
2023-01-01,Johor,P.153 Sembrong,both,overall,overall,65.2
2023-01-01,Johor,P.153 Sembrong,female,overall,overall,26.9
2023-01-01,Johor,P.153 Sembrong,male,overall,overall,38.3
2024-01-01,Johor,P.153 Sembrong,both,citizen,overall,55.5
2024-01-01,Johor,P.153 Sembrong,both,noncitizen,overall,10.9
2024-01-01,Johor,P.153 Sembrong,both,overall,overall,66.4
2024-01-01,Johor,P.153 Sembrong,female,overall,overall,27.1
2024-01-01,Johor,P.153 Sembrong,male,overall,overall,39.2
2020-01-01,Johor,P.154 Mersing,both,overall,overall,78.2
2020-01-01,Johor,P.154 Mersing,both,overall,citizen,74.1
2020-01-01,Johor,P.154 Mersing,both,overall,noncitizen,4.1
2020-01-01,Johor,P.154 Mersing,female,overall,overall,36.3
2020-01-01,Johor,P.154 Mersing,male,overall,overall,41.9
2021-01-01,Johor,P.154 Mersing,both,citizen,overall,74.6
2021-01-01,Johor,P.154 Mersing,both,noncitizen,overall,3.8
2021-01-01,Johor,P.154 Mersing,both,overall,overall,78.4
2021-01-01,Johor,P.154 Mersing,female,overall,overall,36.5
2021-01-01,Johor,P.154 Mersing,male,overall,overall,41.9
2022-01-01,Johor,P.154 Mersing,both,citizen,overall,74.9
2022-01-01,Johor,P.154 Mersing,both,noncitizen,overall,3.6
2022-01-01,Johor,P.154 Mersing,both,overall,overall,78.6
2022-01-01,Johor,P.154 Mersing,female,overall,overall,36.7
2022-01-01,Johor,P.154 Mersing,male,overall,overall,41.9
2023-01-01,Johor,P.154 Mersing,both,citizen,overall,75.8
2023-01-01,Johor,P.154 Mersing,both,noncitizen,overall,4.4
2023-01-01,Johor,P.154 Mersing,both,overall,overall,80.1
2023-01-01,Johor,P.154 Mersing,female,overall,overall,37.1
2023-01-01,Johor,P.154 Mersing,male,overall,overall,42.9
