state,date,sex,ethnicity,abs
Kedah,2004-01-01,both,bumi_malay,7534.0
Kedah,2004-01-01,female,bumi_malay,3340.0
Kedah,2004-01-01,male,bumi_malay,4194.0
Kedah,2004-01-01,both,bumi_other,9.0
Kedah,2004-01-01,female,bumi_other,4.0
Kedah,2004-01-01,male,bumi_other,5.0
Kedah,2004-01-01,both,chinese,1548.0
Kedah,2004-01-01,female,chinese,626.0
Kedah,2004-01-01,male,chinese,922.0
Kedah,2004-01-01,both,indian,717.0
Kedah,2004-01-01,female,indian,253.0
Kedah,2004-01-01,male,indian,464.0
Kedah,2004-01-01,both,other_citizen,164.0
Kedah,2004-01-01,female,other_citizen,68.0
Kedah,2004-01-01,male,other_citizen,96.0
Kedah,2004-01-01,both,other_noncitizen,123.0
Kedah,2004-01-01,female,other_noncitizen,58.0
Kedah,2004-01-01,male,other_noncitizen,65.0
Kedah,2004-01-01,both,overall,10095.0
Kedah,2004-01-01,female,overall,4349.0
Kedah,2004-01-01,male,overall,5746.0
Kedah,2005-01-01,both,bumi_malay,7729.0
Kedah,2005-01-01,female,bumi_malay,3480.0
Kedah,2005-01-01,male,bumi_malay,4249.0
Kedah,2005-01-01,both,bumi_other,17.0
Kedah,2005-01-01,female,bumi_other,12.0
Kedah,2005-01-01,male,bumi_other,5.0
Kedah,2005-01-01,both,chinese,1572.0
Kedah,2005-01-01,female,chinese,653.0
Kedah,2005-01-01,male,chinese,919.0
Kedah,2005-01-01,both,indian,697.0
Kedah,2005-01-01,female,indian,252.0
Kedah,2005-01-01,male,indian,445.0
Kedah,2005-01-01,both,other_citizen,127.0
Kedah,2005-01-01,female,other_citizen,47.0
Kedah,2005-01-01,male,other_citizen,80.0
Kedah,2005-01-01,both,other_noncitizen,138.0
Kedah,2005-01-01,female,other_noncitizen,66.0
Kedah,2005-01-01,male,other_noncitizen,72.0
Kedah,2005-01-01,both,overall,10280.0
Kedah,2005-01-01,female,overall,4510.0
Kedah,2005-01-01,male,overall,5770.0
Kedah,2006-01-01,both,bumi_malay,8091.0
Kedah,2006-01-01,female,bumi_malay,3587.0
Kedah,2006-01-01,male,bumi_malay,4504.0
Kedah,2006-01-01,both,bumi_other,10.0
Kedah,2006-01-01,female,bumi_other,3.0
Kedah,2006-01-01,male,bumi_other,7.0
Kedah,2006-01-01,both,chinese,1570.0
Kedah,2006-01-01,female,chinese,617.0
Kedah,2006-01-01,male,chinese,953.0
Kedah,2006-01-01,both,indian,736.0
Kedah,2006-01-01,female,indian,278.0
Kedah,2006-01-01,male,indian,458.0
Kedah,2006-01-01,both,other_citizen,159.0
Kedah,2006-01-01,female,other_citizen,60.0
Kedah,2006-01-01,male,other_citizen,99.0
Kedah,2006-01-01,both,other_noncitizen,132.0
Kedah,2006-01-01,female,other_noncitizen,76.0
Kedah,2006-01-01,male,other_noncitizen,56.0
Kedah,2006-01-01,both,overall,10698.0
Kedah,2006-01-01,female,overall,4621.0
Kedah,2006-01-01,male,overall,6077.0
Kedah,2007-01-01,both,bumi_malay,8257.0
Kedah,2007-01-01,female,bumi_malay,3660.0
Kedah,2007-01-01,male,bumi_malay,4597.0
Kedah,2007-01-01,both,bumi_other,16.0
Kedah,2007-01-01,female,bumi_other,10.0
Kedah,2007-01-01,male,bumi_other,6.0
Kedah,2007-01-01,both,chinese,1517.0
Kedah,2007-01-01,female,chinese,617.0
Kedah,2007-01-01,male,chinese,900.0
Kedah,2007-01-01,both,indian,754.0
Kedah,2007-01-01,female,indian,283.0
Kedah,2007-01-01,male,indian,471.0
Kedah,2007-01-01,both,other_citizen,174.0
Kedah,2007-01-01,female,other_citizen,61.0
Kedah,2007-01-01,male,other_citizen,113.0
Kedah,2007-01-01,both,other_noncitizen,129.0
Kedah,2007-01-01,female,other_noncitizen,56.0
Kedah,2007-01-01,male,other_noncitizen,73.0
Kedah,2007-01-01,both,overall,10847.0
Kedah,2007-01-01,female,overall,4687.0
Kedah,2007-01-01,male,overall,6160.0
Kedah,2008-01-01,both,bumi_malay,8307.0
Kedah,2008-01-01,female,bumi_malay,3664.0
Kedah,2008-01-01,male,bumi_malay,4643.0
Kedah,2008-01-01,both,bumi_other,17.0
Kedah,2008-01-01,female,bumi_other,4.0
Kedah,2008-01-01,male,bumi_other,13.0
Kedah,2008-01-01,both,chinese,1652.0
Kedah,2008-01-01,female,chinese,645.0
Kedah,2008-01-01,male,chinese,1007.0
Kedah,2008-01-01,both,indian,776.0
Kedah,2008-01-01,female,indian,291.0
Kedah,2008-01-01,male,indian,485.0
Kedah,2008-01-01,both,other_citizen,163.0
Kedah,2008-01-01,female,other_citizen,67.0
Kedah,2008-01-01,male,other_citizen,96.0
Kedah,2008-01-01,both,other_noncitizen,156.0
Kedah,2008-01-01,female,other_noncitizen,79.0
Kedah,2008-01-01,male,other_noncitizen,77.0
Kedah,2008-01-01,both,overall,11071.0
Kedah,2008-01-01,female,overall,4750.0
Kedah,2008-01-01,male,overall,6321.0
Kedah,2009-01-01,both,bumi_malay,8912.0
Kedah,2009-01-01,female,bumi_malay,3921.0
Kedah,2009-01-01,male,bumi_malay,4991.0
Kedah,2009-01-01,both,bumi_other,9.0
Kedah,2009-01-01,female,bumi_other,2.0
Kedah,2009-01-01,male,bumi_other,7.0
Kedah,2009-01-01,both,chinese,1661.0
Kedah,2009-01-01,female,chinese,660.0
Kedah,2009-01-01,male,chinese,1001.0
Kedah,2009-01-01,both,indian,714.0
Kedah,2009-01-01,female,indian,270.0
Kedah,2009-01-01,male,indian,444.0
Kedah,2009-01-01,both,other_citizen,174.0
Kedah,2009-01-01,female,other_citizen,72.0
Kedah,2009-01-01,male,other_citizen,102.0
Kedah,2009-01-01,both,other_noncitizen,148.0
Kedah,2009-01-01,female,other_noncitizen,61.0
Kedah,2009-01-01,male,other_noncitizen,87.0
Kedah,2009-01-01,both,overall,11618.0
Kedah,2009-01-01,female,overall,4986.0
Kedah,2009-01-01,male,overall,6632.0
Kedah,2010-01-01,both,bumi_malay,8850.0
Kedah,2010-01-01,female,bumi_malay,3933.0
Kedah,2010-01-01,male,bumi_malay,4917.0
Kedah,2010-01-01,both,bumi_other,11.0
Kedah,2010-01-01,female,bumi_other,4.0
Kedah,2010-01-01,male,bumi_other,7.0
Kedah,2010-01-01,both,chinese,1684.0
Kedah,2010-01-01,female,chinese,675.0
Kedah,2010-01-01,male,chinese,1009.0
Kedah,2010-01-01,both,indian,829.0
Kedah,2010-01-01,female,indian,334.0
Kedah,2010-01-01,male,indian,495.0
Kedah,2010-01-01,both,other_citizen,172.0
Kedah,2010-01-01,female,other_citizen,66.0
Kedah,2010-01-01,male,other_citizen,106.0
Kedah,2010-01-01,both,other_noncitizen,128.0
Kedah,2010-01-01,female,other_noncitizen,61.0
Kedah,2010-01-01,male,other_noncitizen,67.0
Kedah,2010-01-01,both,overall,11674.0
Kedah,2010-01-01,female,overall,5073.0
Kedah,2010-01-01,male,overall,6601.0
Kedah,2011-01-01,both,bumi_malay,9039.0
Kedah,2011-01-01,female,bumi_malay,3888.0
Kedah,2011-01-01,male,bumi_malay,5151.0
Kedah,2011-01-01,both,bumi_other,6.0
Kedah,2011-01-01,female,bumi_other,3.0
Kedah,2011-01-01,male,bumi_other,3.0
Kedah,2011-01-01,both,chinese,1681.0
Kedah,2011-01-01,female,chinese,678.0
Kedah,2011-01-01,male,chinese,1003.0
Kedah,2011-01-01,both,indian,841.0
Kedah,2011-01-01,female,indian,312.0
Kedah,2011-01-01,male,indian,529.0
Kedah,2011-01-01,both,other_citizen,175.0
Kedah,2011-01-01,female,other_citizen,76.0
Kedah,2011-01-01,male,other_citizen,99.0
Kedah,2011-01-01,both,other_noncitizen,127.0
Kedah,2011-01-01,female,other_noncitizen,68.0
Kedah,2011-01-01,male,other_noncitizen,59.0
Kedah,2011-01-01,both,overall,11869.0
Kedah,2011-01-01,female,overall,5025.0
Kedah,2011-01-01,male,overall,6844.0
Kedah,2012-01-01,both,bumi_malay,9377.0
Kedah,2012-01-01,female,bumi_malay,4047.0
Kedah,2012-01-01,male,bumi_malay,5330.0
Kedah,2012-01-01,both,bumi_other,8.0
Kedah,2012-01-01,female,bumi_other,3.0
Kedah,2012-01-01,male,bumi_other,5.0
Kedah,2012-01-01,both,chinese,1628.0
Kedah,2012-01-01,female,chinese,659.0
Kedah,2012-01-01,male,chinese,969.0
Kedah,2012-01-01,both,indian,936.0
Kedah,2012-01-01,female,indian,348.0
Kedah,2012-01-01,male,indian,588.0
Kedah,2012-01-01,both,other_citizen,190.0
Kedah,2012-01-01,female,other_citizen,85.0
Kedah,2012-01-01,male,other_citizen,105.0
Kedah,2012-01-01,both,other_noncitizen,129.0
Kedah,2012-01-01,female,other_noncitizen,67.0
Kedah,2012-01-01,male,other_noncitizen,62.0
Kedah,2012-01-01,both,overall,12268.0
Kedah,2012-01-01,female,overall,5209.0
Kedah,2012-01-01,male,overall,7059.0
Kedah,2013-01-01,both,bumi_malay,9573.0
Kedah,2013-01-01,female,bumi_malay,4231.0
Kedah,2013-01-01,male,bumi_malay,5342.0
Kedah,2013-01-01,both,bumi_other,8.0
Kedah,2013-01-01,female,bumi_other,2.0
Kedah,2013-01-01,male,bumi_other,6.0
Kedah,2013-01-01,both,chinese,1757.0
Kedah,2013-01-01,female,chinese,717.0
Kedah,2013-01-01,male,chinese,1040.0
Kedah,2013-01-01,both,indian,876.0
Kedah,2013-01-01,female,indian,322.0
Kedah,2013-01-01,male,indian,554.0
Kedah,2013-01-01,both,other_citizen,168.0
Kedah,2013-01-01,female,other_citizen,69.0
Kedah,2013-01-01,male,other_citizen,99.0
Kedah,2013-01-01,both,other_noncitizen,134.0
Kedah,2013-01-01,female,other_noncitizen,79.0
Kedah,2013-01-01,male,other_noncitizen,55.0
Kedah,2013-01-01,both,overall,12516.0
Kedah,2013-01-01,female,overall,5420.0
Kedah,2013-01-01,male,overall,7096.0
Kedah,2014-01-01,both,bumi_malay,9977.0
Kedah,2014-01-01,female,bumi_malay,4355.0
Kedah,2014-01-01,male,bumi_malay,5622.0
Kedah,2014-01-01,both,bumi_other,4.0
Kedah,2014-01-01,female,bumi_other,2.0
Kedah,2014-01-01,male,bumi_other,2.0
Kedah,2014-01-01,both,chinese,1816.0
Kedah,2014-01-01,female,chinese,757.0
Kedah,2014-01-01,male,chinese,1059.0
Kedah,2014-01-01,both,indian,939.0
Kedah,2014-01-01,female,indian,381.0
Kedah,2014-01-01,male,indian,558.0
Kedah,2014-01-01,both,other_citizen,162.0
Kedah,2014-01-01,female,other_citizen,66.0
Kedah,2014-01-01,male,other_citizen,96.0
Kedah,2014-01-01,both,other_noncitizen,119.0
Kedah,2014-01-01,female,other_noncitizen,52.0
Kedah,2014-01-01,male,other_noncitizen,67.0
Kedah,2014-01-01,both,overall,13017.0
Kedah,2014-01-01,female,overall,5613.0
Kedah,2014-01-01,male,overall,7404.0
Kedah,2015-01-01,both,bumi_malay,10521.0
Kedah,2015-01-01,female,bumi_malay,4617.0
Kedah,2015-01-01,male,bumi_malay,5904.0
Kedah,2015-01-01,both,bumi_other,11.0
Kedah,2015-01-01,female,bumi_other,4.0
Kedah,2015-01-01,male,bumi_other,7.0
Kedah,2015-01-01,both,chinese,1907.0
Kedah,2015-01-01,female,chinese,794.0
Kedah,2015-01-01,male,chinese,1113.0
Kedah,2015-01-01,both,indian,962.0
Kedah,2015-01-01,female,indian,385.0
Kedah,2015-01-01,male,indian,577.0
Kedah,2015-01-01,both,other_citizen,165.0
Kedah,2015-01-01,female,other_citizen,82.0
Kedah,2015-01-01,male,other_citizen,83.0
Kedah,2015-01-01,both,other_noncitizen,108.0
Kedah,2015-01-01,female,other_noncitizen,59.0
Kedah,2015-01-01,male,other_noncitizen,49.0
Kedah,2015-01-01,both,overall,13674.0
Kedah,2015-01-01,female,overall,5941.0
Kedah,2015-01-01,male,overall,7733.0
Kedah,2016-01-01,both,bumi_malay,10631.0
Kedah,2016-01-01,female,bumi_malay,4744.0
Kedah,2016-01-01,male,bumi_malay,5887.0
Kedah,2016-01-01,both,bumi_other,15.0
Kedah,2016-01-01,female,bumi_other,8.0
Kedah,2016-01-01,male,bumi_other,7.0
Kedah,2016-01-01,both,chinese,1860.0
Kedah,2016-01-01,female,chinese,767.0
Kedah,2016-01-01,male,chinese,1093.0
Kedah,2016-01-01,both,indian,946.0
Kedah,2016-01-01,female,indian,386.0
Kedah,2016-01-01,male,indian,560.0
Kedah,2016-01-01,both,other_citizen,208.0
Kedah,2016-01-01,female,other_citizen,84.0
Kedah,2016-01-01,male,other_citizen,124.0
Kedah,2016-01-01,both,other_noncitizen,111.0
Kedah,2016-01-01,female,other_noncitizen,48.0
Kedah,2016-01-01,male,other_noncitizen,63.0
Kedah,2016-01-01,both,overall,13771.0
Kedah,2016-01-01,female,overall,6037.0
Kedah,2016-01-01,male,overall,7734.0
Kedah,2017-01-01,both,bumi_malay,11161.0
Kedah,2017-01-01,female,bumi_malay,4973.0
Kedah,2017-01-01,male,bumi_malay,6188.0
Kedah,2017-01-01,both,bumi_other,9.0
Kedah,2017-01-01,female,bumi_other,3.0
Kedah,2017-01-01,male,bumi_other,6.0
Kedah,2017-01-01,both,chinese,1869.0
Kedah,2017-01-01,female,chinese,755.0
Kedah,2017-01-01,male,chinese,1114.0
Kedah,2017-01-01,both,indian,964.0
Kedah,2017-01-01,female,indian,407.0
Kedah,2017-01-01,male,indian,557.0
Kedah,2017-01-01,both,other_citizen,202.0
Kedah,2017-01-01,female,other_citizen,85.0
Kedah,2017-01-01,male,other_citizen,117.0
Kedah,2017-01-01,both,other_noncitizen,127.0
Kedah,2017-01-01,female,other_noncitizen,60.0
Kedah,2017-01-01,male,other_noncitizen,67.0
Kedah,2017-01-01,both,overall,14332.0
Kedah,2017-01-01,female,overall,6283.0
Kedah,2017-01-01,male,overall,8049.0
Kedah,2018-01-01,both,bumi_malay,11292.0
Kedah,2018-01-01,female,bumi_malay,5007.0
Kedah,2018-01-01,male,bumi_malay,6285.0
Kedah,2018-01-01,both,bumi_other,16.0
Kedah,2018-01-01,female,bumi_other,7.0
Kedah,2018-01-01,male,bumi_other,9.0
Kedah,2018-01-01,both,chinese,1944.0
Kedah,2018-01-01,female,chinese,772.0
Kedah,2018-01-01,male,chinese,1172.0
Kedah,2018-01-01,both,indian,999.0
Kedah,2018-01-01,female,indian,411.0
Kedah,2018-01-01,male,indian,588.0
Kedah,2018-01-01,both,other_citizen,186.0
Kedah,2018-01-01,female,other_citizen,90.0
Kedah,2018-01-01,male,other_citizen,96.0
Kedah,2018-01-01,both,other_noncitizen,115.0
Kedah,2018-01-01,female,other_noncitizen,49.0
Kedah,2018-01-01,male,other_noncitizen,66.0
Kedah,2018-01-01,both,overall,14552.0
Kedah,2018-01-01,female,overall,6336.0
Kedah,2018-01-01,male,overall,8216.0
Kedah,2019-01-01,both,bumi_malay,10974.0
Kedah,2019-01-01,female,bumi_malay,4870.0
Kedah,2019-01-01,male,bumi_malay,6104.0
Kedah,2019-01-01,both,bumi_other,12.0
Kedah,2019-01-01,female,bumi_other,8.0
Kedah,2019-01-01,male,bumi_other,4.0
Kedah,2019-01-01,both,chinese,1935.0
Kedah,2019-01-01,female,chinese,805.0
Kedah,2019-01-01,male,chinese,1130.0
Kedah,2019-01-01,both,indian,1070.0
Kedah,2019-01-01,female,indian,433.0
Kedah,2019-01-01,male,indian,637.0
Kedah,2019-01-01,both,other_citizen,196.0
Kedah,2019-01-01,female,other_citizen,88.0
Kedah,2019-01-01,male,other_citizen,108.0
Kedah,2019-01-01,both,other_noncitizen,115.0
Kedah,2019-01-01,female,other_noncitizen,67.0
Kedah,2019-01-01,male,other_noncitizen,48.0
Kedah,2019-01-01,both,overall,14302.0
Kedah,2019-01-01,female,overall,6271.0
Kedah,2019-01-01,male,overall,8031.0
Kedah,2020-01-01,both,bumi_malay,10540.0
Kedah,2020-01-01,female,bumi_malay,4655.0
Kedah,2020-01-01,male,bumi_malay,5885.0
Kedah,2020-01-01,both,bumi_other,11.0
Kedah,2020-01-01,female,bumi_other,4.0
Kedah,2020-01-01,male,bumi_other,7.0
Kedah,2020-01-01,both,chinese,1884.0
Kedah,2020-01-01,female,chinese,785.0
Kedah,2020-01-01,male,chinese,1099.0
Kedah,2020-01-01,both,indian,969.0
Kedah,2020-01-01,female,indian,405.0
Kedah,2020-01-01,male,indian,564.0
Kedah,2020-01-01,both,other_citizen,165.0
Kedah,2020-01-01,female,other_citizen,76.0
Kedah,2020-01-01,male,other_citizen,89.0
Kedah,2020-01-01,both,other_noncitizen,102.0
Kedah,2020-01-01,female,other_noncitizen,52.0
Kedah,2020-01-01,male,other_noncitizen,50.0
Kedah,2020-01-01,both,overall,13671.0
Kedah,2020-01-01,female,overall,5977.0
Kedah,2020-01-01,male,overall,7694.0
Kedah,2021-01-01,both,bumi_malay,14314.0
Kedah,2021-01-01,female,bumi_malay,6662.0
Kedah,2021-01-01,male,bumi_malay,7652.0
Kedah,2021-01-01,both,bumi_other,16.0
Kedah,2021-01-01,female,bumi_other,8.0
Kedah,2021-01-01,male,bumi_other,8.0
Kedah,2021-01-01,both,chinese,2260.0
Kedah,2021-01-01,female,chinese,920.0
Kedah,2021-01-01,male,chinese,1340.0
Kedah,2021-01-01,both,indian,1448.0
Kedah,2021-01-01,female,indian,618.0
Kedah,2021-01-01,male,indian,830.0
Kedah,2021-01-01,both,other_citizen,252.0
Kedah,2021-01-01,female,other_citizen,103.0
Kedah,2021-01-01,male,other_citizen,149.0
Kedah,2021-01-01,both,other_noncitizen,167.0
Kedah,2021-01-01,female,other_noncitizen,78.0
Kedah,2021-01-01,male,other_noncitizen,89.0
Kedah,2021-01-01,both,overall,18457.0
Kedah,2021-01-01,female,overall,8389.0
Kedah,2021-01-01,male,overall,10068.0
Kedah,2022-01-01,both,bumi_malay,13747.0
Kedah,2022-01-01,female,bumi_malay,6216.0
Kedah,2022-01-01,male,bumi_malay,7531.0
Kedah,2022-01-01,both,bumi_other,17.0
Kedah,2022-01-01,female,bumi_other,8.0
Kedah,2022-01-01,male,bumi_other,9.0
Kedah,2022-01-01,both,chinese,2309.0
Kedah,2022-01-01,female,chinese,974.0
Kedah,2022-01-01,male,chinese,1335.0
Kedah,2022-01-01,both,indian,1167.0
Kedah,2022-01-01,female,indian,474.0
Kedah,2022-01-01,male,indian,693.0
Kedah,2022-01-01,both,other_citizen,271.0
Kedah,2022-01-01,female,other_citizen,109.0
Kedah,2022-01-01,male,other_citizen,162.0
Kedah,2022-01-01,both,other_noncitizen,117.0
Kedah,2022-01-01,female,other_noncitizen,55.0
Kedah,2022-01-01,male,other_noncitizen,62.0
Kedah,2022-01-01,both,overall,17628.0
Kedah,2022-01-01,female,overall,7836.0
Kedah,2022-01-01,male,overall,9792.0
Kedah,2023-01-01,both,bumi_malay,12859.0
Kedah,2023-01-01,female,bumi_malay,5749.0
Kedah,2023-01-01,male,bumi_malay,7110.0
Kedah,2023-01-01,both,bumi_other,15.0
Kedah,2023-01-01,female,bumi_other,8.0
Kedah,2023-01-01,male,bumi_other,7.0
Kedah,2023-01-01,both,chinese,2260.0
Kedah,2023-01-01,female,chinese,954.0
Kedah,2023-01-01,male,chinese,1306.0
Kedah,2023-01-01,both,indian,1209.0
Kedah,2023-01-01,female,indian,497.0
Kedah,2023-01-01,male,indian,712.0
Kedah,2023-01-01,both,other_citizen,
Kedah,2023-01-01,female,other_citizen,
Kedah,2023-01-01,male,other_citizen,
Kedah,2023-01-01,both,other_noncitizen,
Kedah,2023-01-01,female,other_noncitizen,
Kedah,2023-01-01,male,other_noncitizen,
Kedah,2023-01-01,both,overall,16643.0
Kedah,2023-01-01,female,overall,7342.0
Kedah,2023-01-01,male,overall,9301.0
Kedah,2024-01-01,both,bumi_malay,12991.0
Kedah,2024-01-01,female,bumi_malay,5951.0
Kedah,2024-01-01,male,bumi_malay,7040.0
Kedah,2024-01-01,both,bumi_other,22.0
Kedah,2024-01-01,female,bumi_other,8.0
Kedah,2024-01-01,male,bumi_other,14.0
Kedah,2024-01-01,both,chinese,2287.0
Kedah,2024-01-01,female,chinese,911.0
Kedah,2024-01-01,male,chinese,1376.0
Kedah,2024-01-01,both,indian,1188.0
Kedah,2024-01-01,female,indian,522.0
Kedah,2024-01-01,male,indian,666.0
Kedah,2024-01-01,both,other_citizen,
Kedah,2024-01-01,female,other_citizen,
Kedah,2024-01-01,male,other_citizen,
Kedah,2024-01-01,both,other_noncitizen,
Kedah,2024-01-01,female,other_noncitizen,
Kedah,2024-01-01,male,other_noncitizen,
Kedah,2024-01-01,both,overall,16815.0
Kedah,2024-01-01,female,overall,7525.0
Kedah,2024-01-01,male,overall,9290.0
Kelantan,2000-01-01,both,bumi_malay,7046.0
Kelantan,2000-01-01,female,bumi_malay,3059.0
Kelantan,2000-01-01,male,bumi_malay,3987.0
Kelantan,2000-01-01,both,bumi_other,103.0
Kelantan,2000-01-01,female,bumi_other,43.0
Kelantan,2000-01-01,male,bumi_other,60.0
Kelantan,2000-01-01,both,chinese,328.0
Kelantan,2000-01-01,female,chinese,127.0
Kelantan,2000-01-01,male,chinese,201.0
Kelantan,2000-01-01,both,indian,32.0
Kelantan,2000-01-01,female,indian,10.0
Kelantan,2000-01-01,male,indian,22.0
Kelantan,2000-01-01,both,other_citizen,70.0
Kelantan,2000-01-01,female,other_citizen,32.0
Kelantan,2000-01-01,male,other_citizen,38.0
Kelantan,2000-01-01,both,other_noncitizen,41.0
Kelantan,2000-01-01,female,other_noncitizen,16.0
Kelantan,2000-01-01,male,other_noncitizen,25.0
Kelantan,2000-01-01,both,overall,7620.0
Kelantan,2000-01-01,female,overall,3287.0
Kelantan,2000-01-01,male,overall,4333.0
Kelantan,2001-01-01,both,bumi_malay,7216.0
Kelantan,2001-01-01,female,bumi_malay,3203.0
Kelantan,2001-01-01,male,bumi_malay,4013.0
Kelantan,2001-01-01,both,bumi_other,84.0
Kelantan,2001-01-01,female,bumi_other,32.0
Kelantan,2001-01-01,male,bumi_other,52.0
Kelantan,2001-01-01,both,chinese,343.0
Kelantan,2001-01-01,female,chinese,130.0
Kelantan,2001-01-01,male,chinese,213.0
Kelantan,2001-01-01,both,indian,29.0
Kelantan,2001-01-01,female,indian,7.0
Kelantan,2001-01-01,male,indian,22.0
Kelantan,2001-01-01,both,other_citizen,88.0
Kelantan,2001-01-01,female,other_citizen,41.0
Kelantan,2001-01-01,male,other_citizen,47.0
Kelantan,2001-01-01,both,other_noncitizen,37.0
Kelantan,2001-01-01,female,other_noncitizen,17.0
Kelantan,2001-01-01,male,other_noncitizen,20.0
Kelantan,2001-01-01,both,overall,7797.0
Kelantan,2001-01-01,female,overall,3430.0
Kelantan,2001-01-01,male,overall,4367.0
Kelantan,2002-01-01,both,bumi_malay,7701.0
Kelantan,2002-01-01,female,bumi_malay,3296.0
Kelantan,2002-01-01,male,bumi_malay,4405.0
Kelantan,2002-01-01,both,bumi_other,103.0
Kelantan,2002-01-01,female,bumi_other,43.0
Kelantan,2002-01-01,male,bumi_other,60.0
Kelantan,2002-01-01,both,chinese,362.0
Kelantan,2002-01-01,female,chinese,138.0
Kelantan,2002-01-01,male,chinese,224.0
Kelantan,2002-01-01,both,indian,27.0
Kelantan,2002-01-01,female,indian,8.0
Kelantan,2002-01-01,male,indian,19.0
Kelantan,2002-01-01,both,other_citizen,100.0
Kelantan,2002-01-01,female,other_citizen,44.0
Kelantan,2002-01-01,male,other_citizen,56.0
Kelantan,2002-01-01,both,other_noncitizen,37.0
Kelantan,2002-01-01,female,other_noncitizen,17.0
Kelantan,2002-01-01,male,other_noncitizen,20.0
Kelantan,2002-01-01,both,overall,8330.0
Kelantan,2002-01-01,female,overall,3546.0
Kelantan,2002-01-01,male,overall,4784.0
Kelantan,2003-01-01,both,bumi_malay,8008.0
Kelantan,2003-01-01,female,bumi_malay,3410.0
Kelantan,2003-01-01,male,bumi_malay,4598.0
Kelantan,2003-01-01,both,bumi_other,78.0
Kelantan,2003-01-01,female,bumi_other,41.0
Kelantan,2003-01-01,male,bumi_other,37.0
Kelantan,2003-01-01,both,chinese,337.0
Kelantan,2003-01-01,female,chinese,121.0
Kelantan,2003-01-01,male,chinese,216.0
Kelantan,2003-01-01,both,indian,24.0
Kelantan,2003-01-01,female,indian,6.0
Kelantan,2003-01-01,male,indian,18.0
Kelantan,2003-01-01,both,other_citizen,113.0
Kelantan,2003-01-01,female,other_citizen,51.0
Kelantan,2003-01-01,male,other_citizen,62.0
Kelantan,2003-01-01,both,other_noncitizen,54.0
Kelantan,2003-01-01,female,other_noncitizen,29.0
